#node	date	numeric date
W1475/2005/USA/MN/Kandiyohi/SW03/unknown/Bird-other	2005-07-21	2005.552055
NODE_0002810	2003-07-05	2003.507520
KX547451/2006/USA/NY/Monroe/SW03/unknown/Bird-crow	2006-08-22	2006.639726
NODE_0002811	2006-01-01	2006.000026
KJ501429/2006/USA/WI/Unknown/SW03/unknown/Bird-other	2006-08-16	2006.623288
KJ501430/2006/USA/WI/Unknown/SW03/unknown/Bird-other	2006-08-16	2006.623288
NODE_0002815	2000-12-02	2000.919761
KJ501295/2002/USA/MO/Unknown/SW03/unknown/Bird-other	2002-08-13	2002.615068
NODE_0002845	2001-11-22	2001.890718
JF415914/2005/USA/TX/Harris/SW03/unknown/Mosquito-Culex	2005-08-01	2005.582192
NODE_0002846	2002-10-29	2002.826456
MH170272/2007/USA/GA/Chatham/SW03/unknown/Mosquito-Culex	2007-08-01	2007.582192
NODE_0002847	2006-05-12	2006.360827
KX547361/2010/USA/NY/Suffolk/SW03/unknown/Mosquito-Culex	2010-08-12	2010.612329
KC333375/2012/USA/TX/Harris/SW03/unknown/Bird-other	2012-08-04	2012.591530
NODE_0002818	2003-09-08	2003.685113
W1446/2004/USA/MN/Waseca/SW03/unknown/Bird-other	2004-07-01	2004.498634
NODE_0002819	2004-12-28	2004.989848
W1496/2005/USA/MN/Hennepin/SW03/unknown/Bird-crow	2005-08-22	2005.639726
NODE_0002337	2005-05-02	2005.332407
W1482/2005/USA/MN/Anoka/SW03/unknown/Bird-crow	2005-08-01	2005.582192
W1477/2005/USA/MN/Ramsey/SW03/unknown/Bird-crow	2005-07-11	2005.524658
NODE_0002821	2001-01-10	2001.025599
NODE_0002822	2001-10-10	2001.774023
NODE_0002823	2001-12-04	2001.925176
KJ501381/2003/USA/MN/Lacqui_Parle/SW03/unknown/Bird-other	2003-07-30	2003.576712
NODE_0002824	2004-04-15	2004.289014
DQ666452/2005/USA/SD/Stanley/SW03/unknown/Human	2005-08-01	2005.582192
NODE_0002825	2005-08-11	2005.609589
W1497/2005/USA/MN/Sherburne/SW03/unknown/Bird-other	2005-08-11	2005.609589
W1498/2005/USA/MN/Sherburne/SW03/unknown/Bird-other	2005-08-11	2005.609589
NODE_0002826	2006-09-24	2006.730203
NODE_0002827	2007-12-13	2007.950168
KJ501250/2009/USA/MT/Phillips/SW03/unknown/Bird-other	2009-08-24	2009.645205
KX547544/2009/USA/NY/Onondaga/SW03/unknown/Bird-other	2009-08-26	2009.650685
NODE_0002828	2006-11-22	2006.891990
JF957175/2009/USA/NV/Unknown/SW03/unknown/Human	2009-08-01	2009.582192
KF704153/2010/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex	2010-08-06	2010.595890
NODE_0002830	2008-06-16	2008.458891
JQ700438/2011/USA/AZ/Unknown/SW03/unknown/Human	2011-08-01	2011.582192
NODE_0002831	2010-09-20	2010.719059
KJ501170/2011/USA/CA/Unknown/SW03/unknown/Mosquito-Culex	2011-07-21	2011.552055
KR348993/2011/USA/CA/San_Bernardino/SW03/unknown/Mosquito-Culex	2011-07-21	2011.552055
NODE_0002832	2001-09-22	2001.725084
KX547462/2004/USA/NY/Jefferson/SW03/unknown/Bird-crow	2004-06-29	2004.493169
NODE_0002833	2002-02-06	2002.100549
W1472/2004/USA/MN/Hennepin/SW03/unknown/Bird-crow	2004-07-14	2004.534153
KJ501392/2003/USA/SD/Unknown/SW03/unknown/Bird-other	2003-07-19	2003.546575
NODE_0002836	2002-05-06	2002.343985
JF920751/2008/USA/CT/Fairfield/SW03/unknown/Mosquito-Culex	2008-08-01	2008.583333
KJ145832/2007/USA/NM/Unknown/SW03/unknown/Bird-other	2007-08-30	2007.661644
NODE_0002837	2002-03-21	2002.216759
NODE_0002838	2003-07-17	2003.540304
W1474/2005/USA/MN/Kandiyohi/SW03/unknown/Bird-other	2005-07-21	2005.552055
NODE_0002839	2006-01-28	2006.076095
JF415921/2008/USA/TX/Harris/SW03/unknown/Bird-other	2008-08-01	2008.583333
KJ501418/2008/USA/NC/Unknown/SW03/unknown/Bird-other	2008-12-04	2008.924863
NODE_0002840	2003-05-13	2003.362692
KX547197/2004/USA/NY/Ontario/SW03/unknown/Bird-crow	2004-07-29	2004.575137
NODE_0002841	2004-03-31	2004.246279
KX547318/2006/USA/NY/Niagara/SW03/unknown/Bird-other	2006-08-19	2006.631507
NODE_0002842	2006-04-05	2006.259346
KJ501518/2007/USA/MT/Phillips/SW03/unknown/Bird-other	2007-07-27	2007.568493
NODE_0002843	2007-12-14	2007.952055
KX547187/2008/USA/NY/Albany/SW03/unknown/Bird-crow	2008-08-28	2008.657104
KJ501258/2007/USA/SD/Unknown/SW03/unknown/Bird-other	2007-12-14	2007.952055
NODE_0002848	2001-04-03	2001.252820
W1441/2003/USA/MN/Renville/SW03/unknown/Bird-crow	2003-07-31	2003.579452
KX547534/2004/USA/NY/Erie/SW03/unknown/Bird-other	2004-09-29	2004.744536
W1467/2004/USA/MN/Sherburne/SW03/unknown/Bird-crow	2004-07-13	2004.531421
HM488191/2004/USA/IL/Unknown/SW03/unknown/Bird-crow	2004-08-01	2004.583333
NODE_0002857	2001-10-01	2001.749736
KJ501297/2003/USA/MT/Phillips/SW03/unknown/Bird-other	2003-08-18	2003.628767
KJ501349/2003/USA/ND/Logan/SW03/unknown/Bird-other	2003-07-31	2003.579452
NODE_0002869	2001-06-23	2001.475643
KJ501385/2004/USA/MT/Sheridan/SW03/unknown/Bird-other	2004-08-05	2004.594262
NODE_0002870	2005-04-01	2005.247916
KX547173/2005/USA/NY/Orleans/SW03/unknown/Bird-crow	2005-08-31	2005.664384
NODE_0002871	2005-05-25	2005.395890
KX547347/2005/USA/NY/Monroe/SW03/unknown/Bird-crow	2005-05-25	2005.395890
HM756675/2005/USA/NY/Unknown/SW03/unknown/Bird-crow	2005-08-01	2005.582192
NODE_0002852	2001-07-30	2001.577237
KJ501462/2002/USA/UT/Weber/SW03/unknown/Bird-other	2002-09-12	2002.697260
NODE_0002853	2002-10-08	2002.768553
W1470/2004/USA/MN/Beltrami/SW03/unknown/Bird-crow	2004-07-14	2004.534153
KJ501324/2003/USA/MN/Otter_Tail/SW03/unknown/Bird-other	2003-08-29	2003.658904
W1420/2003/USA/MN/Ramsey/SW03/unknown/Bird-crow	2003-07-17	2003.541096
NODE_0002880	2001-09-26	2001.736030
HM488198/2005/USA/IL/Unknown/SW03/unknown/Mosquito-Culex	2005-08-01	2005.582192
HM488239/2008/USA/NY/Unknown/SW03/unknown/Bird-crow	2008-08-01	2008.583333
NODE_0002882	2002-02-26	2002.155538
KJ501323/2003/USA/MN/Lacqui_Parle/SW03/unknown/Bird-other	2003-07-31	2003.579452
KJ501253/2008/USA/ND/Burleigh/SW03/unknown/Bird-other	2008-04-25	2008.315574
JN183886/2008/USA/NY/Unknown/SW03/unknown/Bird-other	2008-08-01	2008.583333
NODE_0002873	2002-01-22	2002.058578
W1451/2004/USA/MN/Fillmore/SW03/unknown/Bird-crow	2004-06-28	2004.490437
NODE_0002875	2002-06-04	2002.422094
W1438/2003/USA/MN/Mower/SW03/unknown/Bird-crow	2003-07-23	2003.557534
KJ501391/2003/USA/SD/Unknown/SW03/unknown/Bird-other	2003-08-06	2003.595890
NODE_0002876	2002-05-23	2002.391087
W1494/2005/USA/MN/Meeker/SW03/unknown/Bird-other	2005-08-23	2005.642466
NODE_0002877	2002-10-09	2002.771664
W1469/2004/USA/MN/Dakota/SW03/unknown/Bird-other	2004-07-20	2004.550546
NODE_0002878	2003-08-14	2003.617968
DQ431707/2004/USA/NM/Bernalillo/SW03/unknown/Human	2004-08-01	2004.583333
DQ431706/2004/USA/NM/Bernalillo/SW03/unknown/Human	2004-08-01	2004.583333
NODE_0002858	2001-07-02	2001.501330
W1432/2003/USA/MN/Olmsted/SW03/unknown/Bird-crow	2003-07-22	2003.554795
W1464/2004/USA/MN/Ramsey/SW03/unknown/Bird-crow	2004-07-09	2004.520492
NODE_0002860	2002-09-01	2002.667403
DQ080069/2003/Mexico/MEX/TAM/Unknown/SW03/unknown/Horse	2003-08-01	2003.582192
NODE_0002861	2003-02-21	2003.140897
DQ080063/2003/Mexico/MEX/BCN/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
NODE_0002866	2003-03-28	2003.236495
DQ080064/2003/Mexico/MEX/BCN/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
DQ080070/2003/Mexico/MEX/SON/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
NODE_0002202	2003-05-04	2003.339081
DQ080065/2003/Mexico/MEX/BCN/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
NODE_0002203	2003-05-05	2003.340869
DQ080067/2003/Mexico/MEX/BCN/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
NODE_0002378	2003-08-01	2003.582192
DQ080066/2003/Mexico/MEX/BCN/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
DQ080068/2003/Mexico/MEX/BCN/Unknown/SW03/unknown/Bird-other	2003-08-01	2003.582192
NODE_0002884	2001-07-09	2001.519256
W1437/2003/USA/MN/Kandiyohi/SW03/unknown/Bird-crow	2003-07-28	2003.571233
MH170235/2006/USA/CO/Weld/SW03/unknown/Mosquito-unknown	2006-08-01	2006.582192
NODE_0002886	2001-11-24	2001.897346
JF957177/2009/USA/NV/Unknown/SW03/unknown/Human	2009-08-01	2009.582192
NODE_0002887	2002-01-11	2002.028242
DQ666448/2004/USA/AZ/Yavapai/SW03/unknown/Human	2004-08-01	2004.583333
KJ501526/2006/USA/SD/Unknown/SW03/unknown/Bird-other	2006-07-17	2006.541096
JX015515/2005/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex	2005-06-28	2005.489041
NODE_0002941	2002-06-05	2002.425146
KJ501424/2007/USA/SD/Unknown/SW03/unknown/Bird-other	2007-08-03	2007.587671
DQ666449/2005/USA/TX/Concho/SW03/unknown/Human	2005-08-01	2005.582192
NODE_0002900	2002-04-11	2002.274497
KJ501416/2006/USA/NC/Unknown/SW03/unknown/Bird-other	2006-09-07	2006.683562
W119/2005/USA/CA/Solano/SW03/unknown/bird	2005-08-03	2005.587671
NODE_0002910	2002-05-13	2002.362233
KJ501335/2005/USA/WI/Dodge/SW03/unknown/Bird-other	2005-08-19	2005.631507
NODE_0002911	2006-06-21	2006.468844
KJ501431/2006/USA/WI/Unknown/SW03/unknown/Bird-other	2006-08-16	2006.623288
KJ501529/2006/USA/WI/Unknown/SW03/unknown/Bird-other	2006-08-16	2006.623288
NODE_0002892	2002-03-22	2002.220574
DQ080052/2003/USA/AZ/Maricopoa/SW03/unknown/Mosquito-Culex	2003-08-01	2003.582192
KJ501404/2005/USA/MN/Unknown/SW03/unknown/Bird-other	2005-07-28	2005.571233
NODE_0002894	2002-10-19	2002.799221
KJ501471/2005/USA/AZ/Coconino/SW03/unknown/Bird-other	2005-08-12	2005.612329
NODE_0002895	2003-09-24	2003.729166
DQ666451/2005/USA/AZ/Yavapai/SW03/unknown/Human	2005-08-01	2005.582192
JF957173/2008/USA/AZ/Unknown/SW03/unknown/Human	2008-08-01	2008.583333
NODE_0002901	2002-04-15	2002.285751
DQ164201/2004/USA/AZ/Yavapai/SW03/unknown/Human	2004-08-01	2004.583333
KJ501358/2003/USA/TX/Unknown/SW03/unknown/Bird-other	2003-08-19	2003.631507
NODE_0002903	2002-10-04	2002.757240
DQ431704/2004/USA/CO/Mesa/SW03/unknown/Human	2004-08-01	2004.583333
NODE_0002904	2003-01-15	2003.039005
W1452/2004/USA/MN/Steele/SW03/unknown/Bird-crow	2004-06-30	2004.495902
NODE_0002905	2005-03-02	2005.165852
KX547387/2006/USA/NY/Chautauqua/SW03/unknown/Mosquito-Aedes	2006-08-22	2006.639726
JF415919/2007/USA/TX/Harris/SW03/unknown/Mosquito-Aedes	2007-08-01	2007.582192
NODE_0002912	2002-06-03	2002.421008
W349/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-11	2004.610656
NODE_0002913	2002-10-12	2002.778572
KR348975/2004/USA/CA/Los_Angeles/SW03/unknown/Mosquito-Culex	2004-03-08	2004.184426
NODE_0002914	2002-11-30	2002.912404
DQ431711/2004/USA/AZ/Maricopa/SW03/unknown/Human	2004-08-01	2004.583333
NODE_0002915	2004-01-16	2004.042945
W353/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-12	2004.613388
W344/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-05	2004.594262
NODE_0002917	2004-02-14	2004.120967
W351/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-12	2004.613388
W352/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-12	2004.613388
KR348979/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-07-13	2004.531421
NODE_0002930	2002-08-04	2002.591503
JF957166/2006/USA/UT/Unknown/SW03/unknown/Human	2006-08-01	2006.582192
GQ507479/2005/USA/AZ/Pima/SW03/unknown/Human	2005-09-09	2005.689041
NODE_0002932	2004-07-15	2004.536659
W639/2005/USA/CA/Sacramento/SW03/unknown/Mosquito-Culex	2005-08-20	2005.634247
W260/2005/USA/CA/Kern/SW03/unknown/Bird-other	2005-06-30	2005.494521
W257/2005/USA/CA/Kern/SW03/unknown/Bird-other	2005-06-16	2005.456164
NODE_0002935	2004-05-08	2004.351361
JF957164/2006/USA/ID/Unknown/SW03/unknown/Human	2006-08-01	2006.582192
NODE_0002936	2008-05-28	2008.406212
W060/2013/USA/CA/San_Diego/SW03/unknown/bird	2013-11-07	2013.850685
NODE_0002937	2011-06-15	2011.453180
W0937/2014/USA/OR/Malheur/SW03/unknown/	2014-08-01	2014.582192
NODE_0002938	2013-02-26	2013.153837
W0929/2017/USA/ID/Unknown/SW03/unknown/	2017-08-01	2017.582192
W0927/2017/USA/ID/Unknown/SW03/unknown/	2017-08-01	2017.582192
NODE_0002921	2002-04-13	2002.281135
NODE_0002922	2004-01-29	2004.076831
MH170239/2006/USA/CO/Weld/SW03/unknown/Mosquito-Culex	2006-08-01	2006.582192
NODE_0002923	2004-08-12	2004.614169
MH170244/2007/USA/CO/Weld/SW03/unknown/Mosquito-Culex	2007-08-01	2007.582192
MH170251/2007/USA/CO/Weld/SW03/unknown/Mosquito-Culex	2007-08-01	2007.582192
MF175815/2012/USA/TX/Dallas/SW03/unknown/Mosquito-Culex	2012-10-09	2012.771858
NODE_0002925	2004-02-07	2004.103449
W350/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-11	2004.610656
W346/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-05	2004.594262
KJ501398/2004/USA/CA/Unknown/SW03/unknown/Bird-other	2004-09-30	2004.747268
NODE_0002409	2004-05-14	2004.366915
W348/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-11	2004.610656
NODE_0002411	2004-08-05	2004.594262
W345/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-05	2004.594262
W355/2004/USA/CA/Kern/SW03/unknown/Mosquito-Culex	2004-08-13	2004.616120
NODE_0002238	2002-05-17	2002.375298
DQ080051/2003/USA/AZ/Cochise/SW03/unknown/Mosquito-Culex	2003-08-01	2003.582192
NODE_0002413	2002-07-06	2002.512219
NODE_0002414	2002-12-03	2002.921417
DQ431702/2004/USA/CO/Mesa/SW03/unknown/Human	2004-08-01	2004.583333
NODE_0002415	2002-12-03	2002.921417
DQ080053/2003/USA/AZ/Apache/SW03/unknown/Mosquito-Culex	2003-08-01	2003.582192
NODE_0002418	2002-12-03	2002.921417
KJ501348/2003/USA/NM/Socorro/SW03/unknown/Bird-other	2003-09-09	2003.689041
KJ501478/2003/USA/KS/Unknown/SW03/unknown/Bird-other	2003-08-14	2003.617808
NODE_0002942	2003-03-18	2003.210630
W1493/2005/USA/MN/Cass/SW03/unknown/Bird-other	2005-08-17	2005.626027
NODE_0002943	2003-05-22	2003.387148
KJ501389/2003/USA/SD/Unknown/SW03/unknown/Bird-other	2003-08-06	2003.595890
KJ501419/2004/USA/SD/Unknown/SW03/unknown/Bird-other	2004-08-06	2004.596995
KJ501420/2004/USA/SD/Unknown/SW03/unknown/Bird-other	2004-08-06	2004.596995
MH170232/2006/USA/CO/Weld/SW03/unknown/Mosquito-unknown	2006-08-01	2006.582192
KX547510/2007/USA/NY/Nassau/SW03/unknown/Mosquito-Culex	2007-09-14	2007.702740
MH170241/2007/USA/CO/Weld/SW03/unknown/Mosquito-Culex	2007-08-01	2007.582192
NODE_0002949	2005-01-14	2005.036261
GQ507470/2006/USA/TX/El_Paso/SW03/unknown/Human	2006-08-30	2006.661644
JX015516/2007/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex	2007-08-14	2007.617808
GQ507471/2007/USA/TX/El_Paso/SW03/unknown/Human	2007-06-23	2007.475342
NODE_0002952	2007-07-27	2007.568105
KM012172/2012/USA/TX/Unknown/SW03/unknown/Human	2012-08-01	2012.583333
NODE_0002953	2007-11-29	2007.911234
JX015523/2010/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex	2010-08-31	2010.664384
NODE_0002954	2013-06-17	2013.457817
MF175866/2014/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex	2014-09-09	2014.689041
NODE_0002955	2013-09-25	2013.732582
MG004540/2015/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex	2015-05-12	2015.360274
MG004533/2014/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex	2014-06-03	2014.420548
NODE_0002957	2005-08-29	2005.659289
NODE_0002964	2007-07-10	2007.521918
KR348928/2007/USA/CA/Riverside/SW03/unknown/Mosquito-Culex	2007-10-07	2007.765753
KJ501108/2007/USA/CA/Unknown/SW03/unknown/Mosquito-Culex	2007-07-10	2007.521918
NODE_0002958	2008-03-09	2008.187158
KR348933/2008/USA/CA/Riverside/SW03/unknown/Mosquito-Culex	2008-03-09	2008.187158
KJ501113/2008/USA/CA/Unknown/SW03/unknown/Mosquito-Culex	2008-09-03	2008.673497
NODE_0002960	2005-12-19	2005.966797
NODE_0002961	2007-09-18	2007.713699
KR348934/2007/USA/CA/Riverside/SW03/unknown/Mosquito-Culex	2007-09-18	2007.713699
KJ501114/2007/USA/CA/Unknown/SW03/unknown/Mosquito-Culex	2007-09-18	2007.713699
NODE_0002962	2007-06-26	2007.483392
KR348932/2007/USA/CA/Riverside/SW03/unknown/Mosquito-Culex	2007-09-18	2007.713699
KJ501112/2007/USA/CA/Unknown/SW03/unknown/Mosquito-Culex	2007-09-18	2007.713699
NODE_0002965	2005-10-11	2005.775490
NODE_0002966	2011-10-30	2011.828343
MG004537/2014/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex	2014-08-28	2014.656164
NODE_0002967	2014-07-14	2014.532877
W062/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-07-17	2014.541096
W538/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-07-14	2014.532877
NODE_0002968	2007-02-14	2007.121770
W053/2009/USA/CA/San_Diego/SW03/unknown/Bird-other	2009-12-09	2009.938356
NODE_0002969	2012-07-16	2012.538550
W078/2015/USA/CA/San_Diego/SW03/unknown/mosquito	2015-07-10	2015.521918
NODE_0002970	2013-01-25	2013.068396
W014/2014/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2014-10-31	2014.831507
NODE_0002971	2013-04-27	2013.320240
W104/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-10-02	2015.752055
W552/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-06-05	2015.426027
NODE_0003004	2013-07-06	2013.510795
W101/2015/USA/CA/San_Diego/SW03/unknown/bird	2015-08-31	2015.664384
W589/2016/USA/CA/San_Diego/SW03/unknown/bird	2016-04-21	2016.304645
NODE_0003018	2014-01-08	2014.020437
W543/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-11-10	2014.858904
W551/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-05-11	2015.357534
NODE_0003016	2015-04-21	2015.302835
W111/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow	2016-02-03	2016.091530
W563/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-08-25	2015.647945
NODE_0002993	2015-04-16	2015.289041
W076/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-04-16	2015.289041
W549/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-04-16	2015.289041
NODE_0002981	2013-08-16	2013.622653
W108/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-11-10	2015.858904
W587/2016/USA/CA/San_Diego/SW03/unknown/bird	2016-04-11	2016.277322
W595/2017/USA/CA/San_Diego/SW03/unknown/bird	2017-09-11	2017.694521
NODE_0003024	2013-10-04	2013.758221
W582/2015/USA/CA/San_Diego/SW03/unknown/bird	2015-12-11	2015.943836
NODE_0003025	2014-10-03	2014.753822
W576/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-10-07	2015.765753
NODE_0003026	2015-04-23	2015.308797
W090/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2015-10-02	2015.752055
W569/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-22	2015.724658
NODE_0002973	2014-09-17	2014.709618
W084/2015/USA/CA/San_Diego/SW03/unknown/bird	2015-08-18	2015.628767
NODE_0002276	2015-01-04	2015.010360
W554/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-07-02	2015.500000
NODE_0002975	2015-06-22	2015.473333
W015/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2015-08-21	2015.636986
W085/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2015-08-21	2015.636986
NODE_0003027	2013-07-25	2013.562132
W065/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-09-25	2014.732877
NODE_0003028	2014-03-17	2014.207362
NODE_0003029	2014-09-29	2014.743836
W067/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-10-03	2014.754795
W541/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-09-29	2014.743836
NODE_0003030	2014-06-29	2014.492475
W583/2015/USA/CA/San_Diego/SW03/unknown/bird	2015-12-28	2015.990411
W567/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-10	2015.691781
NODE_0002461	2015-01-02	2015.002772
W086/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2015-08-28	2015.656164
W009/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-10-02	2015.752055
NODE_0003034	2014-10-12	2014.780213
W577/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-10-10	2015.773973
W566/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-08	2015.686301
W557/2015/USA/CA/San_Diego/SW03/unknown/Bird-other	2015-07-28	2015.571233
NODE_0003037	2014-09-21	2014.722946
W082/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2015-08-14	2015.617808
W561/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-08-19	2015.631507
W573/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-10-01	2015.749315
W555/2015/USA/CA/San_Diego/SW03/unknown/Bird-other	2015-07-09	2015.519178
NODE_0003041	2015-01-30	2015.080974
W016/2016/USA/CA/San_Diego/SW03/unknown/mosquito	2016-05-16	2016.372951
W173/2017/USA/CA/Ventura/SW03/unknown/bird	2017-08-28	2017.656164
NODE_0002286	2013-09-09	2013.688106
W568/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-10	2015.691781
NODE_0002290	2013-09-09	2013.688106
NODE_0003005	2014-02-25	2014.150766
W571/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-22	2015.724658
NODE_0003013	2014-06-22	2014.473088
W061/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-08-06	2014.595890
W075/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-12-18	2014.963014
NODE_0003957	2014-06-07	2014.431575
W066/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-10-03	2014.754795
W109/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-11-10	2015.858904
W077/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-05-13	2015.363014
NODE_0002453	2014-09-21	2014.720644
W074/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-12-18	2014.963014
NODE_0002454	2014-12-13	2014.949290
W548/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-12-16	2014.957534
NODE_0002456	2014-12-18	2014.963014
W547/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-12-18	2014.963014
W546/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-12-18	2014.963014
NODE_0002305	2013-10-30	2013.828182
NODE_0002986	2014-04-18	2014.293778
W079/2015/USA/CA/San_Diego/SW03/unknown/mosquito	2015-07-10	2015.521918
W080/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2015-07-10	2015.521918
W575/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-10-06	2015.763014
NODE_0002465	2014-01-10	2014.027111
NODE_0003019	2014-12-25	2014.983411
W565/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-03	2015.672603
NODE_0003022	2015-06-23	2015.475503
W562/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-08-24	2015.645205
W570/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-22	2015.724658
NODE_0003020	2015-12-01	2015.916659
W584/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow	2016-02-27	2016.157104
W585/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow	2016-02-28	2016.159836
NODE_0002469	2014-02-16	2014.126916
W560/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-08-17	2015.626027
NODE_0002470	2014-02-25	2014.152508
NODE_0003000	2014-05-21	2014.385002
W540/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-09-23	2014.727397
W010/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow	2016-08-15	2016.621585
W069/2014/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex	2014-11-07	2014.850685
NODE_0002473	2014-06-06	2014.428385
W556/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-07-21	2015.552055
NODE_0002474	2014-06-06	2014.428385
NODE_0002990	2014-08-17	2014.624950
W008/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-10-07	2014.765753
W112/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow	2016-02-18	2016.132514
NODE_0002476	2014-06-07	2014.432473
W550/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-04-28	2015.321918
NODE_0002478	2014-06-07	2014.432473
W572/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-28	2015.741096
NODE_0002480	2014-06-07	2014.432473
W064/2014/USA/CA/San_Diego/SW03/unknown/Bird-other	2014-08-13	2014.615068
NODE_0002481	2014-06-07	2014.432473
NODE_0002486	2014-06-18	2014.461332
W107/2015/USA/CA/San_Diego/SW03/unknown/Bird-other	2015-11-10	2015.858904
W073/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-11-17	2014.878082
NODE_0002996	2014-08-13	2014.615068
W539/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow	2014-08-13	2014.615068
NODE_0002997	2015-03-09	2015.185957
W564/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow	2015-09-01	2015.667123
